<<<<<<< Updated upstream
-10.9875 43 53
542.907 -17 559
-107.934 148 255
19.8103 -108 127
-170.31 -49 121
112.846 84 28
252.005 289 36
-9.58705 148 157
38.9973 -23 61
-116.065 183 299
62.1713 -250 312
79.5933 -8 87
362.136 49 313
-188.778 202 390
181 -69 249
-253.781 -48 205
33.2314 229 195
82.7503 -113 195
-220.786 -11 209
-38.9738 122 160
-488.86 -315 173
-12.8415 112 124
354.195 -203 557
145.003 60 85
-81.7369 200 281
151.709 368 216
132.876 -83 215
421.653 12 409
-416.112 -519 102
185.672 -337 522
150.639 261 110
325.471 445 119
-263.249 -30 233
325.641 -12 337
-531.987 -264 267
119.9 51 68
98.5892 -55 153
476.351 179 297
9.62797 -135 144
159.679 158 1
27.5942 -105 132
-260.665 -68 192
-114.354 -22 92
327.371 287 40
368.802 -283 651
162.58 59 103
-511.546 -338 173
429.861 -153 582
-265.849 48 313
-129.567 243 372
-54.5745 63 117

-578.117 179 757
168.366 -179 347
293.5 48 245
-313.821 -209 104
-71.6975 230 301
232.302 21 211
-67.1258 162 229
-56.5835 105 161
195.185 -8 203
124.093 9 115
-162.767 98 260
29.8159 -50 79
259.746 208 51
93.0181 -71 164
-958.953 -285 673
181.747 376 194
-412.86 -221 191
-621.668 -221 400
488.883 602 113
-302.554 -530 227
-301.397 -619 317
50.4354 70 19
-87.9374 131 218
-213.535 -131 82
104.179 310 205
176.888 321 144
190.207 -154 344
-360.898 -171 189
-50.6182 -175 124
340.271 263 77
-275.869 135 410
380.059 -234 614
-322.027 273 595
261.563 -220 481
205.851 194 11
-42.3892 21 63
84.1375 252 167
231.301 257 25
-325.488 -324 1
359.06 -265 624
204.668 126 78
161.863 186 24
-71.93 13 84
431.959 107 324
20.9803 179 158
138.628 -42 180
100.298 249 148
-116.007 -354 237
13.222 -524 537
82.4383 238 155
937.821 25 912
22.3264 27 4
-627.332 -18 609
50.5248 81 30
447.128 445 2
-218.671 -117 101
-10.2333 120 130
-206.314 93 299
76.6736 -44 120
26.9353 395 368
581.326 441 140
95.3455 -80 175
-591.111 -280 311
84.0514 -148 232

-12.473 -103 90
44.5773 -79 123
-322.792 -195 127
378.3 -32 410
181.294 11 170
176.984 41 135
-54.6675 78 132
-132.208 169 301
-23.774 -83 59
-55.082 -23 32
-288.57 -209 79
149.506 162 12
128.952 -34 162
-179.616 90 269
-374.728 -267 107
-211.803 -84 127
-178.463 74 252
333.389 63 270
141.939 310 168
16.1844 43 26
-89.8195 194 283
-197.68 -234 36
-173.295 146 319
23.1197 -85 108
-179.152 7 186
192.011 -149 341
-44.5188 96 140
-186.411 -62 124
-52.7232 46 98
-283.016 -264 19
-116.68 -290 173
-14.5939 -6 8
206.477 -162 368
-460.101 -80 380
-82.3326 -158 75
67.8345 155 87
425.528 441 15
92.2959 73 19
-195.777 -212 16
346.866 152 194
-271.327 -410 138
-191.745 61 252
300.945 -46 346
-186.86 23 209
247.007 220 27
-297.466 -51 246
-1.52928 73 74
323.383 21 302
-399.159 -216 183
-121.936 -29 92
7.22305 -214 221
292.863 144 148
239.11 164 75
32.5716 120 87
307.542 128 179
161.271 161 0
-356.631 11 367
252.441 263 10
-152.841 -102 50
170.061 250 79
49.8425 -70 119
10.9727 -24 34
-87.2803 -15 72
288.272 233 55

-120.253 144 264
106.529 -175 281
110.565 41 69
-33.7147 -287 253
159.01 108 51
282.381 313 30
105.259 113 7
368.81 -35 403
-117.755 -19 98
124.685 185 60
-94.7195 -120 25
-249.087 93 342
343.996 202 141
-356.454 155 511
-247.359 -257 9
-157.159 -57 100
96.8001 -152 248
-148.387 -227 78
269.524 129 140
-240.797 96 336
-158.549 -258 99
-172.535 -90 82
190.158 -56 246
-184.273 -52 132
32.553 113 80
-710.636 -367 343
90.3871 -2 92
-290.409 2 292
77.1186 -100 177
304.334 157 147
-246.923 -81 165
360.391 52 308
-51.3801 144 195
77.7111 -249 326
461.872 193 268
-13.4206 -86 72
-366.86 11 377
350.219 -103 453
-388.948 -119 269
-40.7519 44 84
256.02 -111 367
-302.828 -251 51
-147.026 20 167
602.105 275 327
-753.69 -132 621
255.8 155 100
395.935 40 355
-596.49 -52 544
374.835 86 288
376.918 59 317
-22.6736 152 174
240.492 -53 293
-36.8659 -65 28
-294.711 0 294
-142.818 -46 96
-190.164 -43 147
-396.69 265 661
292.282 338 45
-253.85 182 435
246.109 12 234
-196.862 156 352
274.154 41 233
-220.739 211 431
-17.4223 140 157

-99.1462 44 143
-27.054 60 87
-430.836 -175 255
297.874 260 37
-32.7333 -366 333
-281.544 -177 104
-56.1198 63 119
-250.053 96 346
233.513 269 35
-199.695 -55 144
387.577 259 128
236.535 18 218
-211.993 -207 4
75.1329 337 261
-516.276 -10 506
176.004 86 90
-149.717 41 190
34.4898 -71 105
249.59 310 60
-365.98 -14 351
423.4 267 156
7.43333 -122 129
66.1674 212 145
341.952 141 200
50.6282 157 106
-50.9711 -138 87
-145.345 -84 61
114.162 80 34
104.135 79 25
-145.111 -68 77
303.947 320 16
-36.578 159 195
78.7618 -87 165
-144.43 -39 105
-27.8045 22 49
13.3841 -32 45
-187.57 -176 11
297.86 143 154
-68.3154 -55 13
18.392 -337 355
233.382 51 182
-306.991 73 379
-286.176 11 297
-24.7379 16 40
-727.027 -540 187
-117.728 -305 187
-392.303 -361 31
238.231 201 37
185.799 65 120
-167.051 98 265
-251.386 -230 21
282.58 146 136
29.9721 -134 163
535.759 438 97
-19.3403 199 218
-56.6868 -60 3
421.113 230 191
66.3366 26 40
127.737 -263 390
38.1073 136 97
-31.1959 -105 73
140.974 175 34
84.7183 -60 144
-107.107 -200 92

382.375 217 165
-538.424 -152 386
-320.865 -200 120
-289.222 -30 259
131.519 -294 425
14.6985 -66 80
-298.02 299 597
140.314 -274 414
-31.7977 -134 102
-266.053 -344 77
-77.6251 -142 64
-42.6376 -111 68
-193.659 241 434
113.489 186 72
-134.413 86 220
-761.327 -724 37
-274.263 4 278
239.028 -99 338
265.09 136 129
400.052 353 47
64.1787 304 239
-297.202 -129 168
141.165 180 38
-219.584 -15 204
150.373 126 24
-455.816 4 459
-23.8211 63 86
343.542 228 115
-124.59 -246 121
175.551 121 54
-116.486 -30 86
80.9271 175 94
-127.923 49 176
-343.301 107 450
-111.63 -7 104
-192.208 -122 70
2.04422 -128 130
368.453 48 320
-125.85 277 402
240.643 146 94
-43.8497 184 227
436.014 156 280
313.542 -160 473
252.48 229 23
375.32 350 25
211.413 79 132
-13.5019 266 279
-216.757 -561 344
111.988 -181 292
355.256 114 241
-323.841 251 574
-78.7517 210 288
487.765 120 367
-237.682 -345 107
-90.656 20 110
282.482 395 112
583.496 -180 763
-329.94 77 406
154.233 -35 189
128.844 -139 267
414.399 -114 528
-4.74587 -199 194
153.194 -79 232
-729.839 -390 339

57.5926 55 2
-60.0847 159 219
-105.805 -290 184
-220.535 -13 207
336.388 85 251
-201.242 225 426
146.021 -71 217
-254.891 -55 199
-43.1752 275 318
-416.523 -236 180
-398.648 79 477
103.323 84 19
-69.1559 -193 123
-84.6059 -88 3
-218.925 -205 13
-29.3758 33 62
-52.2637 -157 104
-25.6815 34 59
-28.6449 -318 289
-306.344 -108 198
263.482 70 193
109.818 12 97
2.44159 315 312
225.095 -27 252
-97.8449 -177 79
-415.284 -215 200
207.42 -83 290
-126.724 35 161
114.203 116 1
-34.9407 -12 22
521.788 109 412
-79.8169 -198 118
-115.815 29 144
3.83363 -138 141
210.536 119 91
-469.314 -121 348
93.3847 -107 200
-67.2604 -86 18
-125.672 286 411
-18.2522 45 63
-134.166 -88 46
-325.731 -41 284
63.3334 244 180
49.2834 21 28
-163.859 32 195
-31.5315 -14 17
-5.04115 100 105
44.5176 179 134
-227.273 -89 138
-273.148 -238 35
-535.229 -310 225
-79.8424 45 124
-522.537 9 531
-171.243 -142 29
72.7942 314 241
-181.051 -160 21
-182.201 -78 104
119.525 -337 456
-48.1777 -130 81
-11.0206 79 90
72.6653 -398 470
203.735 5 198
340.332 403 62
148.866 230 81

-64.0691 -223 158
-361.587 65 426
98.6329 67 31
115.627 97 18
-145.903 366 511
-157.198 -149 8
49.227 -97 146
-363.541 -206 157
501.533 442 59
308.789 401 92
-392.016 -34 358
-188.373 -33 155
253.687 249 4
245.604 204 41
-82.8668 103 185
-420.782 -58 362
-98.1908 19 117
151.971 451 299
199.462 -236 435
27.569 -53 80
-421.886 84 505
23.6526 -23 46
9.8715 -199 208
308.791 -72 380
259.955 251 8
-14.564 6 20
-356.587 -72 284
303.748 224 79
-157.27 -28 129
149.168 116 33
136.539 -34 170
-89.5466 -4 85
-74.5726 83 157
-486.78 165 651
-93.7955 11 104
458.045 61 397
-488.468 13 501
-272.287 -17 255
74.9906 -215 289
-148.184 99 247
195.809 380 184
-156.783 -157 0
5.85086 -213 218
68.0093 -214 282
36.2301 114 77
-201.459 -336 134
466.182 698 231
-312.299 68 380
4.7646 378 373
-114.165 -86 28
90.1831 65 25
-195.51 -71 124
217.449 290 72
-223.603 -284 60
-554.183 -158 396
-117.136 145 262
-474.293 339 813
-486.51 177 663
-58.0424 -104 45
373.317 329 44
-245.209 -151 94
232.03 467 234
-555.568 49 604
-530.048 -111 419

-208.167 -171 37
557.518 321 236
325.23 363 37
242.657 173 69
-115.841 64 179
-540.421 -504 36
131.747 185 53
-369.76 -120 249
108.04 174 65
-116.439 -31 85
-116.925 140 256
-73.8064 24 97
-248.945 -125 123
250.749 359 108
366.687 -76 442
512.632 -4 516
-8.8744 -56 47
374.409 58 316
-207.962 107 314
103.911 14 89
114.046 -257 371
58.608 161 102
191.943 15 176
-127.098 229 356
-179.074 -216 36
124.703 -16 140
165.466 -100 265
-109.926 -36 73
-225.675 63 288
282.952 135 147
183.804 230 46
140.258 -145 285
-131.071 -47 84
344.303 94 250
102.591 -14 116
-91.8975 -32 59
200.555 278 77
-200.387 175 375
222.259 101 121
-115.491 149 264
-148.187 173 321
-207.349 56 263
185.823 340 154
47.1718 -34 81
-98.8775 -83 15
-57.4336 -34 23
-271.587 -133 138
68.7042 -82 150
270.479 87 183
213.5 167 46
-326.866 -126 200
-352.756 190 542
-574.461 -309 265
-128.524 130 258
260.609 -113 373
56.5231 -162 218
-62.1425 -51 11
-157.934 -118 39
378.603 55 323
34.7331 153 118
245.513 167 78
-168.833 76 244
-22.5585 -85 62
-245.898 -2 243

-270.808 -1 269
-273.996 178 451
-41.7011 35 76
59.0083 -36 95
-133.366 -202 68
53.721 -21 74
-43.3679 37 80
54.3466 175 120
322.733 -129 451
-135.732 -179 43
-468.636 -273 195
208.708 -227 435
-16.8089 -228 211
-462.747 -257 205
209.97 152 57
-254.243 -401 146
-23.9018 41 64
-12.584 -59 46
40.3726 -70 110
200.462 67 133
-117.512 -93 24
-475.625 -186 289
241.676 234 7
-303.917 -53 250
6.63591 9 2
193.971 301 107
-95.4237 -2 93
-23.0874 -17 6
-181.072 -77 104
278.109 233 45
359.811 78 281
-116.096 -234 117
118.751 114 4
274.73 17 257
-4.7363 150 154
6.3882 -85 91
-368.427 -188 180
322.741 113 209
210.344 52 158
-30.4228 -16 14
149.521 3 146
384.477 46 338
-107.199 -9 98
-48.8321 11 59
-90.9576 -154 63
-108.411 115 223
-220.268 -50 170
61.6445 269 207
-112.832 26 138
102.629 122 19
-95.9735 -22 73
30.1498 -133 163
-64.9008 -46 18
210.428 -33 243
111.57 82 29
-111.028 -38 73
79.4251 -38 117
41.839 -65 106
189.058 154 35
-118.509 -106 12
-326.47 -513 186
36.7556 -102 138
-500.347 105 605
31.9509 88 56

-186.615 -90 96
-78.9792 148 226
220.382 143 77
-406.717 -117 289
139.356 137 2
400.288 7 393
295.814 287 8
34.6763 -34 68
-124.66 -185 60
57.8479 116 58
-166.289 -306 139
302.11 -21 323
83.9327 139 55
-469.276 -431 38
-22.0782 43 65
96.1909 -72 168
-153.436 253 406
-85.7401 -219 133
-593.063 -64 529
-245.757 -186 59
36.8488 267 230
531.99 190 341
192.444 -41 233
-392.778 -5 387
9.8752 -159 168
-196.946 -138 58
76.5875 336 259
-62.7956 26 88
-365.641 -362 3
102.734 117 14
-255.659 -334 78
-111.498 -54 57
-103.112 -34 69
-87.2356 39 126
64.4796 128 63
-272.227 -434 161
33.3701 113 79
112.287 74 38
-151.311 -63 88
58.8466 58 0
-375.373 -17 358
353.04 50 303
-345.036 -154 191
259.826 123 136
-88.0633 375 463
187.57 -149 336
-30.6876 135 165
-107.907 -256 148
-434.471 -143 291
42.0697 80 37
-387.076 -144 243
131.251 161 29
-159.336 -9 150
38.6376 74 35
2.54775 15 12
123.613 160 36
-331.861 -175 156
22.6514 29 6
218.311 45 173
-505.941 -378 127
60.1973 78 17
-230.085 -345 114
-497.602 41 538
-151.099 -36 115

-311.558 42 353
-75.1843 -5 70
113.538 -6 119
194.586 -16 210
-175.274 -322 146
-63.7595 -16 47
243.763 254 10
236.568 277 40
-94.7096 8 102
468.885 136 332
157.066 164 6
-249.558 17 266
-247.935 -52 195
-22.1915 22 44
186.418 56 130
158.492 -36 194
265.662 -31 296
154.968 96 58
20.0245 -81 101
-285.56 -59 226
-260.777 -82 178
-406.062 -90 316
144.898 287 142
262.479 -25 287
48.4378 227 178
-31.5139 29 60
-22.9397 190 212
5.03224 150 144
-16.3155 -224 207
358.403 154 204
243.152 -121 364
264.115 119 145
112.681 -210 322
269.682 -47 316
-303.331 -240 63
7.53049 86 78
135.163 44 91
-167.559 -59 108
558.721 306 252
-131.993 20 151
-202.857 -118 84
79.7405 199 119
505.896 242 263
-436.882 -90 346
66.2329 -243 309
-365.813 -80 285
-48.0807 -222 173
189.09 499 309
698.928 444 254
-59.1738 -192 132
-164.215 38 202
-235.879 -202 33
-250.027 -236 14
-346.533 -239 107
374.526 140 234
406.665 398 8
-639.632 -329 310
46.8672 -25 71
-70.3849 -106 35
-293.904 -163 130
354.902 57 297
221.871 162 59
-107.076 11 118
-56.5642 -56 0

81.2374 -138 219
124.654 -27 151
-143.148 35 178
-120.035 -137 16
-63.265 -74 10
-180.812 82 262
318.325 -77 395
70.6414 46 24
-239.409 -69 170
298.624 -16 314
217.969 243 25
42.5478 -353 395
-415.114 -269 146
269.035 -375 644
-82.6883 129 211
35.258 -80 115
28.7301 -193 221
133.53 -5 138
110.241 188 77
-250.646 -255 4
-7.89775 -96 88
-284.309 -211 73
347.404 129 218
124.562 -192 316
459.32 357 102
404.286 252 152
35.9069 74 38
101.034 -131 232
131.844 -12 143
59.0259 -231 290
484.26 367 117
-31.0969 -59 27
-58.4965 269 327
214.523 147 67
248.729 -58 306
-11.4952 -107 95
-11.8066 -226 214
-524.255 -196 328
701.593 138 563
421.062 250 171
24.5933 -49 73
243.692 -61 304
-315.364 238 553
102.387 6 96
60.9454 38 22
-87.5141 8 95
-210.253 -159 51
114.998 76 38
166.928 140 26
44.3259 151 106
98.3202 -86 184
324.689 16 308
277.783 -273 550
326.8 -157 483
-170.74 -136 34
-21.7656 124 145
-10.9986 -62 51
-212.083 -79 133
-332.263 -174 158
356.144 207 149
-457.202 -100 357
222.439 -44 266
374.709 197 177
-326.287 -442 115

185.006 -29 214
-669.851 -16 653
-98.0024 55 153
-166.335 12 178
-111.164 330 441
-318.553 -227 91
-37.8042 67 104
-55.3 -200 144
20.3226 -14 34
-139.06 53 192
-144.932 -206 61
-55.7492 -267 211
130.567 209 78
-317.372 34 351
-385.456 -49 336
-39.0773 -52 12
-165.524 121 286
247.185 121 126
278.395 525 246
-346.656 -88 258
314.533 -221 535
-72.5653 323 395
-123.647 -13 110
88.793 -139 227
440.272 156 284
30.9508 -71 101
204.433 -167 371
-1.95719 19 20
5.91967 -62 67
-2.79781 -35 32
304.572 -30 334
107.529 -39 146
375.131 -67 442
395.986 41 354
62.3773 33 29
-115.583 -137 21
441.175 354 87
-305.792 370 675
16.5576 113 96
8.23867 -286 294
247.341 67 180
-231.669 69 300
60.2269 -114 174
-356.199 -53 303
8.10395 15 6
-274.827 -104 170
185.234 335 149
-487.953 -129 358
-240.765 65 305
586.685 107 479
-448.784 -36 412
-306.32 -279 27
-137.493 -6 131
208.717 43 165
-67.3827 -273 205
-188.349 48 236
266.245 -149 415
9.9444 -145 154
280.275 140 140
370.769 153 217
-5.5863 86 91
-118.149 -149 30
-5.62055 -66 60
-658.633 -183 475

35.9082 -40 75
174.477 -153 327
360.151 22 338
134.683 -121 255
139.852 -7 146
741.49 -120 861
515.88 75 440
27.821 140 112
-67.3283 -354 286
371.737 -62 433
-236.355 -38 198
-128.409 40 168
-87.0907 -2 85
-407.459 -494 86
218.308 274 55
-461.634 51 512
-347.67 -17 330
-722.634 -460 262
178.708 164 14
458.069 242 216
-107.52 365 472
37.8182 150 112
485.991 39 446
369.701 14 355
341.657 198 143
351.258 -7 358
-115.772 359 474
-28.1703 -121 92
-328.413 -329 0
-586.776 -320 266
190.823 -67 257
75.0417 131 55
263.73 243 20
-156.884 1 157
202.043 133 69
-304.857 -155 149
-102.156 -42 60
621.856 223 398
262.482 8 254
213.132 -25 238
-130.384 -381 250
128.994 137 8
-45.3093 -401 355
-57.5148 -17 40
-570.839 -45 525
61.4063 -14 75
362.656 -58 420
318.338 -204 522
175.786 -50 225
-119.395 135 254
125.319 39 86
128.21 -119 247
48.3527 137 88
-151.015 6 157
-208.74 -272 63
179.567 195 15
150.873 41 109
-233.406 -104 129
-128.417 -23 105
-191.793 -44 147
-564.182 -148 416
222.013 120 102
43.2195 -184 227
88.4008 132 43

-30.043 147 177
-94.4102 -71 23
-153.9 45 198
-103.951 -155 51
-48.4081 183 231
-165.07 -41 124
151.09 178 26
-324.103 -268 56
-60.1177 -212 151
-44.4641 1 45
13.8458 -75 88
-65.8049 109 174
395.932 140 255
-3.78586 -297 293
280.826 208 72
-191.163 -209 17
290.548 -32 322
-481.141 -300 181
103.194 99 4
-76.4009 175 251
128.015 88 40
96.0271 -305 401
49.5584 81 31
324.673 46 278
9.23279 167 157
-170.613 -188 17
-543.291 -210 333
-251.058 116 367
-394.721 129 523
334.21 -48 382
335.704 137 198
213.892 56 157
175.66 70 105
184.229 190 5
488.037 175 313
-176.247 -4 172
-163.567 132 295
-225.451 26 251
196.726 180 16
-121.704 247 368
92.0799 82 10
300.422 217 83
104.416 -57 161
88.0856 332 243
-32.049 -37 4
-213.026 -134 79
-181.246 -286 104
107.919 -60 167
388.39 -65 453
306.956 232 74
45.7136 58 12
465.754 -61 526
-14.2417 102 116
124.725 46 78
-327.819 -241 86
-27.0884 -168 140
45.3542 146 100
127.224 134 6
255.025 98 157
322.543 102 220
236.551 -109 345
-340.212 -282 58
-7.60225 -134 126
157.739 60 97

-324.895 -344 19
170.879 152 18
-99.2027 -114 14
-26.725 167 193
-660.554 -447 213
-200.268 108 308
66.6827 12 54
118.286 89 29
321.446 25 296
246.939 112 134
231.264 172 59
324.158 345 20
393.361 -3 396
-163.424 -87 76
-74.5003 -298 223
159.284 -46 205
9.25964 -7 16
-378.238 60 438
-456.005 -205 251
224.025 250 25
289.584 128 161
63.114 131 67
-353.546 74 427
-47.9666 258 305
102.808 -37 139
-82.3555 -97 14
-165.846 67 232
15.8917 -25 40
-274.763 -67 207
-144.8 -66 78
86.1087 49 37
335.838 -127 462
460.513 207 253
-211.087 -241 29
-57.915 -471 413
401.697 325 76
-133.681 -190 56
214.662 -30 244
79.8097 301 221
-2.71164 -98 95
-252.473 -463 210
261.717 8 253
-110.303 163 273
91.5014 133 41
-24.6703 -26 1
12.4426 -152 164
-112.063 43 155
79.1777 208 128
137.069 164 26
-0.627232 189 189
343.95 -92 435
-230.367 -148 82
338.193 -351 689
-197.31 -159 38
405.206 19 386
-293.987 125 418
422.055 86 336
58.7695 -247 305
-129.57 -23 106
-9.38644 104 113
-63.5107 -389 325
205.406 128 77
-278.499 203 481
525.96 -4 529

-192.354 -276 83
-358.218 -36 322
-122.789 71 193
88.9579 86 2
-131.159 -164 32
251.5 -109 360
106.023 251 144
-167.826 -36 131
-77.2088 -266 188
20.5736 -20 40
39.0328 -4 43
267.191 80 187
-140.778 269 409
-234.059 -366 131
-343.367 -28 315
-38.7627 0 38
277.136 23 254
453.813 210 243
-189.497 -168 21
-17.2204 -215 197
-155.073 98 253
3.05813 141 137
-52.0576 267 319
4.68034 -197 201
386.93 117 269
-167.796 -42 125
-358.065 122 480
140.065 42 98
-83.98 -191 107
-180.716 -190 9
555.674 335 220
-40.6636 197 237
248.434 58 190
-69.8752 -162 92
264.653 -15 279
-198.967 -140 58
-0.333494 14 14
-34.6262 -175 140
-131.283 93 224
-219.181 10 229
-226.538 -129 97
276.225 -255 531
189.129 23 166
293.881 250 43
-142.934 179 321
333.521 163 170
129.736 -18 147
55.5954 -332 387
171.769 64 107
-281.954 265 546
-423.148 -98 325
-499.494 -362 137
309.107 290 19
-356.542 -281 75
264.361 44 220
-99.7421 26 125
-20.8537 -126 105
-565.715 -69 496
44.5798 -58 102
-245.068 -84 161
-343.962 29 372
117.877 -153 270
391.707 -90 481
568.218 389 179

152.739 -99 251
438.104 124 314
47.3564 99 51
-309.987 43 352
176.683 71 105
-631.978 -231 400
-129.61 -313 183
3.19042 22 18
368.924 64 304
-364.48 -304 60
128.361 297 168
-212.768 -9 203
56.988 -34 90
-254.63 -297 42
113.508 12 101
-418.716 -201 217
-137.005 -117 20
-40.1197 179 219
-314.362 -117 197
-335.514 73 408
-88.7735 144 232
273.485 141 132
214.604 -82 296
-282.087 -58 224
-262.012 39 301
-92.2353 43 135
21.2791 303 281
31.9681 -69 100
117.097 332 214
155.227 -175 330
629.602 301 328
-189.753 -117 72
-286.87 286 572
219.835 301 81
327.82 257 70
680.778 278 402
252.552 132 120
433.144 227 206
-87.592 -44 43
326.422 323 3
588.087 84 504
218.284 7 211
-376.019 -425 48
119.891 89 30
-127.941 -192 64
-135.613 65 200
-76.0709 10 86
-127.708 52 179
17.6237 -362 379
-221.654 -246 24
203.982 -292 495
414.944 -183 597
292.071 -124 416
28.9214 -49 77
68.4912 27 41
-326.276 -112 214
289.144 127 162
136.795 222 85
-316.351 -170 146
329.644 347 17
-20.145 -114 93
66.1838 45 21
-29.6618 133 162
-111.814 34 145

-62.5025 -112 49
134.179 72 62
-342.118 -183 159
-54.2038 87 141
135.386 -120 255
-19.0384 118 137
-133.395 -12 121
-43.5605 -2 41
-471.773 -133 338
410.494 -94 504
-86.521 12 98
-193.072 120 313
-571.361 -150 421
-246.81 -3 243
-102.594 -161 58
-334.501 78 412
35.7807 -50 85
-147.985 6 153
-42.4085 -20 22
-236.182 -27 209
-183.198 -114 69
-474.599 -339 135
-93.0034 -88 5
47.0939 -47 94
-7.7187 210 217
-345.617 -116 229
-198.42 -44 154
96.105 66 30
-96.504 -23 73
21.7536 -172 193
-253.241 -140 113
256.742 -142 398
79.1742 144 64
151.846 181 29
-540.644 -282 258
-132.124 -47 85
-361.121 -694 332
149.4 -280 429
324.68 250 74
175.86 -28 203
-403.624 -22 381
-99.442 -47 52
13.6636 233 219
-378.721 -192 186
-55.2289 -182 126
153.614 -239 392
252.557 5 247
308.491 174 134
0.309053 16 15
-271.832 -37 234
-28.5949 -154 125
330.602 98 232
-290.082 59 349
248.645 -3 251
-289.284 58 347
-78.8089 38 116
-102.39 106 208
-178.316 29 207
273.25 -44 317
652.221 224 428
-274.422 -369 94
164.551 69 95
26.0441 204 177
-343.069 -107 236

-53.2523 -164 110
40.7625 -152 192
-232.606 -203 29
27.8299 46 18
63.9593 60 3
-23.5792 92 115
-145.823 -93 52
169.655 272 102
192.16 25 167
227.662 -85 312
85.9209 264 178
310.848 -78 388
329.738 230 99
-210.861 -26 184
-57.6543 390 447
-97.0094 -236 138
1.08016 -293 294
153.938 364 210
430.34 188 242
-118.432 141 259
-150.048 -8 142
402.299 82 320
88.9402 262 173
-367.556 -134 233
-46.0895 126 172
11.1914 -62 73
-350.123 -32 318
106.691 70 36
318.803 -12 330
231.278 163 68
130.836 131 0
-188.04 101 289
86.7406 -411 497
-287.876 94 381
-34.6613 38 72
-414.096 -158 256
-189.268 -5 184
434.596 177 257
500.542 79 421
-78.2006 282 360
277.563 185 92
533.284 274 259
-280.898 41 321
100.668 -171 271
-16.0129 171 187
26.2085 204 177
340.808 184 156
-129.816 -16 113
-154.064 -3 151
-198.013 -75 123
48.6828 -118 166
459.483 -129 588
-123.548 -136 12
-119.241 -145 25
162.616 -48 210
205.995 -65 270
-20.2873 50 70
596.151 194 402
-8.20589 -42 33
-153.627 46 199
-71.2562 -192 120
292.18 298 5
-27.436 189 216
-21.1767 -4 17

-119.735 152 271
442.395 -96 538
39.5982 -70 109
103.586 182 78
8.24979 5 3
-177.147 68 245
73.5665 76 2
390.408 -63 453
-366.79 26 392
-38.2389 75 113
-370.41 -70 300
107.658 -245 352
-285.33 -37 248
117.304 -177 294
-48.5744 149 197
-458.49 -142 316
-32.3313 3 35
286.523 77 209
